,entity minimal-entity data-provider boundary,entity boundary,commander boundary degenerate,controller lazy-class data-class small-class,entity commander boundary,data-provider lazy-class degenerate,commander boundary data-class,large-class degenerate,minimal-entity boundary,lazy-class,pure-controller degenerate,entity data-provider boundary lazy-class,commander,data-provider degenerate,entity data-provider boundary,entity boundary small-class,data-provider,entity commander boundary lazy-class,data-provider boundary data-class,boundary small-class,factory pure-controller,entity data-provider data-class small-class,controller data-class small-class,boundary lazy-class data-class,commander data-class,entity data-provider boundary lazy-class degenerate,controller small-class,entity degenerate,entity small-class,data-class small-class,factory degenerate,data-provider small-class,data-provider lazy-class small-class,large-class lazy-class degenerate,boundary controller degenerate,pure-controller degenerate small-class,entity,factory controller degenerate,lazy-class data-class small-class,entity lazy-class degenerate,lazy-class degenerate,boundary controller lazy-class degenerate,commander boundary lazy-class degenerate,boundary large-class degenerate,commander boundary lazy-class,controller lazy-class small-class,controller lazy-class degenerate,commander boundary small-class,entity minimal-entity,boundary large-class,entity data-provider small-class,commander boundary data-class small-class,boundary data-class,entity factory controller small-class,minimal-entity lazy-class,controller data-class,data-provider lazy-class,data-provider boundary degenerate,entity lazy-class small-class,unclassified,factory controller lazy-class degenerate,entity lazy-class,commander degenerate,pure-controller,factory pure-controller degenerate,entity data-class small-class,controller lazy-class,commander lazy-class small-class,entity minimal-entity lazy-class,degenerate,data-provider boundary lazy-class small-class,entity data-class,entity factory controller,factory controller data-class small-class,minimal-entity data-provider boundary,entity boundary data-class,entity factory controller lazy-class degenerate,entity factory controller data-class,factory degenerate small-class,boundary data-class small-class,data-provider boundary lazy-class,factory controller lazy-class data-class small-class,data-provider data-class,commander boundary,entity boundary data-class small-class,boundary controller,factory pure-controller degenerate small-class,entity boundary degenerate,factory controller lazy-class,boundary lazy-class,minimal-entity boundary lazy-class,entity boundary lazy-class,entity factory controller degenerate,controller degenerate,entity boundary lazy-class small-class,data-provider boundary data-class small-class,factory controller,boundary lazy-class data-class small-class,commander boundary large-class,entity data-provider boundary degenerate,factory small-class,entity minimal-entity commander boundary,entity minimal-entity factory controller,entity data-provider,entity factory controller data-class small-class,minimal-entity commander boundary,lazy-class data-class,boundary lazy-class small-class,pure-controller small-class,lazy-class small-class,data-provider data-class small-class,boundary degenerate,entity data-provider boundary data-class,minimal-entity controller,data-provider boundary small-class,entity commander boundary degenerate,minimal-entity,boundary degenerate small-class,entity data-provider boundary small-class,factory pure-controller small-class,boundary,minimal-entity factory controller,empty,minimal-entity data-provider,boundary large-class lazy-class degenerate,commander boundary lazy-class small-class,small-class,data-provider boundary lazy-class degenerate,controller,entity minimal-entity boundary lazy-class,data-provider boundary,entity data-provider boundary data-class small-class,entity commander boundary lazy-class degenerate,factory controller data-class,boundary lazy-class degenerate,entity boundary lazy-class degenerate,entity minimal-entity boundary,entity data-provider factory controller data-class,commander small-class,factory controller small-class,commander lazy-class degenerate,data-provider boundary large-class,data-class,factory,factory controller lazy-class small-class,large-class,commander data-class small-class,degenerate small-class,commander lazy-class
cp-algorithms (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ModSecurity (C++),0,3,1,0,1,0,0,0,0,0,2,0,0,0,0,15,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,1,0,0,3,0,0,10,0,0,5,0,35,0,0,0,57,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0
zeek (C++),0,55,1,0,4,2,0,0,1,2,1,0,60,0,28,42,30,0,2,8,0,0,0,0,0,0,11,0,0,2,0,6,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,2,1,0,106,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,2,2,0,5,8,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,4,0,0,16,0,0,11,0,0,80,0,134,0,0,0,62,1,2,0,47,0,0,0,1,0,2,0,36,0,0,0,2,0,0,0,4,5,0
libigl (C++),0,9,0,0,1,0,0,0,0,1,0,0,2,0,1,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,10,0,0,8,0,81,0,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
slambook2 (C++),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,6,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pedalboard (C++),0,12,0,0,1,0,0,0,0,0,3,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,8,0,17,0,0,0,4,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,2,0
wav2letter (C++),0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,7,0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winget-cli (C++),0,10,0,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,0,9,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,39,0,0,2,0,0,6,0,0,6,0,68,0,0,0,3,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0
QGIS (C++),0,66,0,0,21,0,0,0,4,4,4,1,21,1,51,18,43,0,6,1,0,0,0,0,0,0,3,0,0,3,0,34,1,0,0,22,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,1,6,0,118,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,2,1,0,13,30,0,0,0,2,0,0,0,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,3,4,7,11,1,0,40,0,0,21,0,0,94,0,397,0,0,0,46,3,3,0,231,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,2,3,0
BlackDex (C++),0,12,0,0,7,0,0,0,0,1,0,0,8,0,2,2,33,0,1,9,0,0,0,0,0,0,1,0,1,2,0,13,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,19,0,0,1,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,3,0,0,3,15,0,0,0,1,0,2,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,17,0,0,35,0,0,15,0,417,0,0,0,17,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,7,0
LeetCode-Solutions (C++),0,9,0,0,7,0,0,1,1,0,2,0,5,0,0,10,4,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,6,0,0,5,0,9,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
Stacer (C++),0,0,0,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
ppsspp (C++),0,87,5,0,30,2,1,0,2,3,3,0,76,1,12,18,37,0,4,13,0,0,0,0,0,0,3,0,0,6,0,24,2,0,0,7,0,0,0,0,4,0,1,0,0,0,0,24,0,0,0,4,0,0,0,0,1,2,0,171,0,0,4,1,0,0,0,2,0,18,0,0,0,0,0,0,0,0,1,2,0,0,8,57,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,2,0,1,0,0,0,1,0,0,16,1,7,18,1,0,27,1,0,14,0,0,122,0,2079,0,0,0,36,1,2,0,28,0,0,0,1,0,5,0,36,0,2,0,5,0,0,0,3,13,0
lmms (C++),0,65,3,0,19,1,1,0,2,0,3,0,109,0,10,19,7,0,1,2,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,2,1,0,0,0,0,0,0,73,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,88,1,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,3,0,1,6,0,0,19,0,0,14,0,0,70,0,113,0,0,0,14,0,1,0,17,0,0,0,1,0,2,0,18,0,1,0,2,0,0,0,2,4,1
hardseed (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al-khaser (C++),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monero (C++),0,27,0,0,2,2,0,0,0,0,2,0,23,2,6,29,31,0,2,79,0,0,0,0,0,0,11,0,0,5,0,32,0,0,0,84,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,3,1,0,0,0,0,4,0,80,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,2,4,0,0,5,8,0,0,0,3,0,1,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,7,0,7,12,0,0,45,0,0,104,1,0,42,0,1084,0,0,0,39,0,1,0,27,0,0,0,1,1,1,0,14,12,0,0,0,0,0,0,3,13,0
safetynet-fix (C++),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whisper (C++),0,33,1,0,2,0,0,0,0,1,0,0,3,0,8,9,8,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,8,0,0,4,0,0,17,0,114,0,0,0,7,14,2,0,12,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,1,2,0
shotcut (C++),0,17,0,0,22,0,0,0,3,0,2,0,35,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,2,0,0,1,0,0,25,0,17,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,23,1,0,0,0,0,0,1,0,2,0
triton (C++),0,5,1,0,0,0,0,0,1,0,6,0,3,0,5,3,2,0,1,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,15,0,0,20,0,0,11,0,340,0,0,0,10,0,0,0,11,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,1,0
liquidfun (C++),0,31,0,0,15,0,1,0,1,0,1,0,30,0,6,22,15,0,1,64,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,0,1,0,25,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,2,0,0,2,24,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,9,0,0,7,0,0,43,0,0,26,0,552,0,0,0,10,0,1,0,15,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,5,12,0
swig (C++),0,27,0,0,2,4,0,0,0,2,4,0,2,1,0,0,9,0,3,2,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,2,0,0,43,0,0,12,0,1023,0,0,0,8,0,1,0,5,0,0,0,3,0,1,0,1,0,0,0,2,0,0,0,1,233,0
snapcast (C++),0,17,0,0,6,0,1,0,0,0,0,0,17,0,8,11,15,0,1,10,0,0,0,0,0,0,0,0,0,6,0,17,3,0,0,6,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,3,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,20,0,0,27,1,0,16,0,291,0,0,0,23,0,0,0,17,0,0,0,0,0,0,0,16,0,1,0,1,0,0,0,1,11,0
wxWidgets (C++),1,322,4,0,70,5,0,0,9,9,27,0,127,1,44,155,89,0,10,21,0,0,1,0,2,0,14,0,12,13,5,28,7,1,0,101,1,0,1,0,11,0,0,1,0,0,1,98,1,0,0,6,21,0,0,0,1,8,0,316,0,0,2,3,0,0,0,0,0,93,0,0,2,1,0,1,0,0,22,20,1,0,7,165,1,0,3,23,0,5,0,4,0,7,0,38,2,0,1,0,0,2,0,0,0,6,2,0,19,5,35,71,0,0,48,2,0,87,0,1,504,0,882,0,0,0,118,3,14,0,148,0,0,0,9,0,17,0,67,20,0,0,14,0,0,0,17,99,4
MVision (C++),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FileCentipede (C++),0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
z3 (C++),0,275,17,0,91,5,1,0,1,6,13,0,41,0,37,75,49,0,12,30,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,130,0,0,0,0,5,0,0,0,2,0,0,62,0,0,0,10,2,0,0,0,1,5,0,202,0,0,26,2,0,0,0,0,0,51,1,0,1,0,0,0,0,0,0,4,2,0,4,148,1,0,0,14,0,0,0,0,0,3,0,17,1,0,0,0,0,1,0,0,0,3,0,0,33,0,4,27,0,0,45,0,1,103,0,0,339,0,439,0,0,0,36,2,4,0,73,0,1,0,5,0,6,0,67,0,0,0,0,0,0,0,18,32,1
NonEuclidean (C++),0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tesseract (C++),0,16,2,0,1,0,0,0,0,0,0,0,18,0,3,10,19,0,0,4,0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,28,0,0,59,0,107,0,0,0,17,0,1,0,18,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,4,6,0
CNTK (C++),0,43,1,0,13,0,0,0,0,3,4,0,49,2,4,18,28,0,3,3,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,2,1,0,92,0,0,10,2,0,0,0,0,0,15,3,0,0,0,0,0,0,0,1,3,4,0,3,59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9,0,0,5,0,0,16,0,0,67,0,220,0,0,0,15,2,1,0,26,0,0,0,1,1,1,0,12,0,1,0,1,0,0,0,3,16,0
sqlitebrowser (C++),0,32,0,0,6,0,1,0,0,0,2,0,19,0,6,4,29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,27,1,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,6,0,0,7,0,0,62,0,190,0,0,0,6,0,1,0,11,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0
opencv_contrib (C++),0,59,2,0,9,1,0,0,1,4,4,0,29,1,12,17,25,0,2,102,0,0,0,0,1,0,16,0,0,4,0,21,0,0,0,50,0,0,0,0,1,0,5,0,0,0,0,41,0,0,0,12,2,0,1,0,0,1,0,169,0,0,0,1,0,0,0,1,0,24,0,0,0,0,1,1,0,0,0,3,2,0,2,46,0,0,0,5,0,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,3,7,12,0,0,59,0,0,240,0,0,112,0,831,0,0,1,33,0,4,0,49,0,0,0,1,0,5,0,51,0,0,0,5,0,0,0,9,29,0
Catch2 (C++),0,8,0,0,2,0,0,0,0,0,0,0,6,0,5,2,23,0,2,7,0,0,0,0,0,0,0,0,0,4,0,14,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,25,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,5,0,0,12,0,0,28,0,0,13,0,220,0,0,0,3,0,1,0,25,0,0,0,1,0,0,0,2,0,2,0,8,0,0,0,1,36,0
QWidgetDemo (C++),0,80,1,0,14,1,0,0,4,2,1,0,50,0,7,15,19,0,6,8,0,0,0,0,0,0,11,0,0,0,0,9,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,3,0,0,0,0,1,0,97,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,3,3,0,0,1,77,0,0,2,3,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,9,0,0,20,0,0,18,0,1,158,0,198,0,0,0,14,1,1,0,31,0,0,0,0,0,1,0,35,0,0,0,2,0,0,0,4,9,0
Arduino-IRremote (C++),0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mediasoup (C++),0,15,0,0,6,1,0,0,0,1,0,0,4,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,40,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,7,0,0,7,0,0,30,0,112,0,0,0,5,0,2,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,3,0
flutter-desktop-embedding (C++),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JoltPhysics (C++),0,45,0,0,11,0,0,0,0,0,0,0,15,1,7,4,14,0,1,4,0,0,0,0,0,0,6,0,1,2,0,13,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,85,0,0,0,4,2,0,0,0,0,1,0,57,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,7,0,0,17,0,0,15,0,0,62,0,169,0,0,0,17,1,1,0,33,0,0,0,0,0,0,0,17,0,1,2,0,0,0,0,2,14,0
perspective (C++),0,7,0,0,0,0,0,0,1,0,1,0,0,0,5,7,4,0,2,0,0,0,0,0,0,0,5,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,2,0,0,19,0,0,20,0,117,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
